Start,End,Open,High,Low,Close,Volume,Market Cap
10/11/2021,11/11/2021,104.4117338,106.8376934,100.3221421,101.6219261,56218.48007,1743883.505
09/11/2021,10/11/2021,94.88764479,110.2622531,94.88764479,104.4117338,92794.19428,1754224.182
08/11/2021,09/11/2021,88.28251862,94.88764479,88.28251862,94.88764479,26586.4178,1525520.053
07/11/2021,08/11/2021,88.74046092,90.24802731,86.29191753,88.28251862,44068.82343,1472522.939
06/11/2021,07/11/2021,88.94896305,89.50685824,86.75113355,88.74046092,118093.1489,1482571.519
05/11/2021,06/11/2021,85.4379072,91.06087349,83.97435602,88.94896305,51160.63204,1420711.664
04/11/2021,05/11/2021,84.35492601,85.4379072,83.11878931,85.4379072,42525.56696,1355646.264
03/11/2021,04/11/2021,91.11204707,91.11204707,84.35492601,84.35492601,52658.75277,1382671.504
02/11/2021,03/11/2021,85.25576734,91.11204707,82.97608721,91.11204707,40260.21019,1362993.681
01/11/2021,02/11/2021,85.02681447,85.98972453,82.54094083,85.25576734,15425.08113,1340235.022
31/10/2021,01/11/2021,86.11169271,86.45666738,81.96428758,85.02681447,34064.11587,1320648.174
30/10/2021,31/10/2021,80.1102479,86.11169271,79.14791144,86.11169271,15614.36892,1291060.149
29/10/2021,30/10/2021,79.45907066,80.1102479,79.45907066,80.1102479,10931.82935,1282160.144
28/10/2021,29/10/2021,76.10454608,79.99153586,76.10454608,79.45907066,41964.21419,1250427.548
27/10/2021,28/10/2021,83.24845938,83.24845938,75.03381401,76.10454608,22059.78921,1239115.642
26/10/2021,27/10/2021,81.45115428,83.24845938,81.45115428,83.24845938,32464.64039,1288339.043
25/10/2021,26/10/2021,77.11812455,81.84962808,77.11812455,81.45115428,15733.73125,1264441.468
24/10/2021,25/10/2021,79.78407597,79.78407597,77.11812455,77.11812455,1507.663582,1253186.799
23/10/2021,24/10/2021,75.49699581,79.78407597,75.49699581,79.78407597,1509.518981,1229825.317
22/10/2021,23/10/2021,74.71861186,78.70710061,74.56672772,75.49699581,15194.33882,1247312.759
21/10/2021,22/10/2021,78.44933259,79.55650724,74.71861186,74.71861186,27516.50838,1246912.6
20/10/2021,21/10/2021,72.6696226,78.44933259,72.6696226,78.44933259,27101.64061,1172806.766
19/10/2021,20/10/2021,69.85358953,72.6696226,69.85358953,72.6696226,15527.64652,1120745.73
18/10/2021,19/10/2021,71.06030342,71.06030342,69.18823116,69.85358953,12914.58815,1114200.638
17/10/2021,18/10/2021,74.85457444,74.85457444,71.06030342,71.06030342,4453.256741,1148126.925
16/10/2021,17/10/2021,73.26700329,74.96331967,73.26700329,74.85457444,2350.757045,1137383.436
15/10/2021,16/10/2021,75.14461592,75.14461592,71.71507036,73.26700329,18705.98323,1126524.229
14/10/2021,15/10/2021,69.62589964,76.03023515,69.62589964,75.14461592,7104.521747,1100486.749
13/10/2021,14/10/2021,67.09202572,69.62589964,66.67470095,69.62589964,2613.968278,1025467.285
12/10/2021,13/10/2021,66.72631,67.2946338,66.3404728,67.09202572,25921.18397,1026680.103
11/10/2021,12/10/2021,70.73878497,72.59459072,66.72631,66.72631,23693.59735,1074625.342
10/10/2021,11/10/2021,72.08683629,74.14684366,70.73878497,70.73878497,9316.562338,1085381.175
09/10/2021,10/10/2021,71.33358346,72.39756143,71.33358346,72.08683629,18355.06733,1074747.723
08/10/2021,09/10/2021,73.99955171,74.007097,71.33358346,71.33358346,34873.20289,1087850.285
07/10/2021,08/10/2021,73.62282935,73.99955171,72.03378191,73.99955171,45176.5117,1074781.307
06/10/2021,07/10/2021,74.26274405,74.4163763,69.21964633,73.62282935,142734.1931,1047696.986
05/10/2021,06/10/2021,69.90977676,74.26274405,69.84547229,74.26274405,81330.45598,979552.1014
04/10/2021,05/10/2021,70.64480358,70.64480358,68.37851358,69.90977676,18077.51716,939970.2795
03/10/2021,04/10/2021,70.01181163,71.61078649,69.36735829,70.64480358,114957.6582,952982.8345
02/10/2021,03/10/2021,68.81644298,72.84299744,68.81644298,70.01181163,26748.98946,0
01/10/2021,02/10/2021,62.27647199,68.87857693,62.27647199,68.81644298,22756.48529,0
30/09/2021,01/10/2021,58.9615611,62.94385902,58.9615611,62.27647199,34962.94515,0
29/09/2021,30/09/2021,57.53068468,61.31906461,57.53068468,58.9615611,29048.65321,0
28/09/2021,29/09/2021,61.10995241,61.10995241,57.53068468,57.53068468,36976.80405,0
27/09/2021,28/09/2021,61.43234803,65.19504006,61.10995241,61.10995241,38342.41492,0
26/09/2021,27/09/2021,64.03401182,64.43008076,58.68147335,61.43234803,43174.02244,0
25/09/2021,26/09/2021,64.74686029,65.36967952,61.76380948,64.03401182,88851.00015,0
24/09/2021,25/09/2021,72.50799155,72.50799155,63.01334337,64.74686029,138595.4247,0
23/09/2021,24/09/2021,69.50960312,73.22552543,69.50960312,72.50799155,51221.53491,0
